Bot,Trade,Time,Date,Profit,Profit_last_tx,Wallet
Arbitrage[{LIMIT_ARBITRAGE}],Trade 228,10:51:15,2023-04-27,35937.69,125.33,"{'USDT': 1035937.6907449411, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 229,11:21:31,2023-04-27,36047.48,109.79,"{'USDT': 1036047.4797508003, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 230,11:51:48,2023-04-27,36157.28,109.8,"{'USDT': 1036157.2803921326, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 231,12:24:16,2023-04-27,36267.13,109.85,"{'USDT': 1036267.1259314329, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 232,12:54:32,2023-04-27,36408.46,141.33,"{'USDT': 1036408.4564987008, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 233,13:24:48,2023-04-27,36699.95,291.49,"{'USDT': 1036699.9511428572, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 234,13:55:04,2023-04-27,36841.47,141.52,"{'USDT': 1036841.4694131287, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 235,14:25:20,2023-04-27,37045.79,204.32,"{'USDT': 1037045.7886354569, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 236,14:55:37,2023-04-27,37171.83,126.05,"{'USDT': 1037171.8349179244, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 237,15:25:54,2023-04-27,37313.76,141.93,"{'USDT': 1037313.7620353791, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 238,15:56:10,2023-04-27,37471.5,157.74,"{'USDT': 1037471.5043957806, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 239,16:27:09,2023-04-27,37613.3,141.8,"{'USDT': 1037613.30004553, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 240,16:57:25,2023-04-27,37833.67,220.37,"{'USDT': 1037833.6669478358, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 241,17:27:43,2023-04-27,37974.57,140.9,"{'USDT': 1037974.5705985071, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 242,17:57:58,2023-04-27,38115.66,141.09,"{'USDT': 1038115.6636530154, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 243,18:28:15,2023-04-27,38382.13,266.46,"{'USDT': 1038382.1284920309, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 244,18:58:32,2023-04-27,38554.33,172.2,"{'USDT': 1038554.3311666579, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 245,19:28:47,2023-04-27,38710.32,155.99,"{'USDT': 1038710.3170980186, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 246,20:00:33,2023-04-27,38819.28,108.96,"{'USDT': 1038819.2781682868, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 247,20:32:21,2023-04-27,38958.88,139.61,"{'USDT': 1038958.8835662559, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 248,21:02:37,2023-04-27,39098.3,139.42,"{'USDT': 1039098.2995489008, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 249,21:36:34,2023-04-27,39238.07,139.77,"{'USDT': 1039238.0676657743, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 250,22:06:50,2023-04-27,39284.64,46.57,"{'USDT': 1039284.6354656846, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 251,22:37:06,2023-04-27,39455.49,170.86,"{'USDT': 1039455.4937975482, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 252,23:07:22,2023-04-27,39642.0,186.51,"{'USDT': 1039641.9989699166, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 253,23:37:38,2023-04-27,39875.7,233.7,"{'USDT': 1039875.6964071263, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 254,00:07:54,2023-04-28,40078.46,202.77,"{'USDT': 1040078.4620295651, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 255,00:38:12,2023-04-28,40281.39,202.93,"{'USDT': 1040281.3889394556, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 256,01:08:28,2023-04-28,40484.91,203.52,"{'USDT': 1040484.9052382818, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 257,01:38:44,2023-04-28,40626.17,141.26,"{'USDT': 1040626.1688398055, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 258,02:09:02,2023-04-28,40862.78,236.61,"{'USDT': 1040862.7823388961, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 259,02:39:19,2023-04-28,41164.85,302.07,"{'USDT': 1041164.8503526122, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 260,03:09:35,2023-04-28,41530.95,366.1,"{'USDT': 1041530.9532657753, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 261,03:39:50,2023-04-28,41961.01,430.06,"{'USDT': 1041961.008866494, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 262,04:10:08,2023-04-28,42350.25,389.24,"{'USDT': 1042350.2469175183, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 263,04:40:24,2023-04-28,42686.03,335.78,"{'USDT': 1042686.024723731, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 264,05:10:41,2023-04-28,42990.11,304.08,"{'USDT': 1042990.1081385429, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 265,05:40:55,2023-04-28,43182.13,192.02,"{'USDT': 1043182.1284100371, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 266,06:11:10,2023-04-28,43438.05,255.92,"{'USDT': 1043438.0455220887, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 267,06:41:26,2023-04-28,43709.23,271.19,"{'USDT': 1043709.2341290601, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 268,07:11:43,2023-04-28,43949.68,240.45,"{'USDT': 1043949.6831923376, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 269,07:42:00,2023-04-28,44270.21,320.52,"{'USDT': 1044270.208118036, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 270,08:12:16,2023-04-28,44558.06,287.85,"{'USDT': 1044558.0620804251, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 271,08:42:31,2023-04-28,44751.32,193.26,"{'USDT': 1044751.3198162253, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 272,09:12:47,2023-04-28,44960.17,208.85,"{'USDT': 1044960.1736861316, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 273,09:43:48,2023-04-28,45104.7,144.53,"{'USDT': 1045104.70483053, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 274,10:14:04,2023-04-28,45619.06,514.35,"{'USDT': 1045619.0596530462, 'BTC': 0, 'ETH': 0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 275,10:44:21,2023-04-28,46057.31,438.25,"{'USDT': 1046057.3106390293, 'BTC': 0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 276,11:14:36,2023-04-28,46286.21,228.9,"{'USDT': 1046286.2072059878, 'BTC': 0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 277,11:44:52,2023-04-28,46568.36,282.16,"{'USDT': 1046568.3649484131, 'BTC': 0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 278,12:15:08,2023-04-28,46764.6,196.23,"{'USDT': 1046764.5965168506, 'BTC': 0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 279,12:57:07,2023-04-28,46894.99,130.4,"{'USDT': 1046894.9938506407, 'BTC': 0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 280,13:34:42,2023-04-28,46924.77,29.78,"{'USDT': 1046924.7690211185, 'BTC': 0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 281,14:06:28,2023-04-28,47022.58,97.81,"{'USDT': 1047022.581986145, 'BTC': 0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 282,14:37:28,2023-04-28,47201.56,178.98,"{'USDT': 1047201.5602052902, 'BTC': 0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 283,15:16:16,2023-04-28,47351.2,149.64,"{'USDT': 1047351.2031832838, 'BTC': 0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 284,15:54:00,2023-04-28,48577.41,1226.2,"{'USDT': 1048577.4058386837, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 285,16:30:15,2023-04-28,48697.73,120.32,"{'USDT': 1048697.7245312827, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 286,17:00:31,2023-04-28,48879.37,181.65,"{'USDT': 1048879.3696337654, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 287,17:32:18,2023-04-28,49000.35,120.98,"{'USDT': 1049000.347646453, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 288,18:04:07,2023-04-28,49030.52,30.17,"{'USDT': 1049030.517342973, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 289,18:35:52,2023-04-28,49151.58,121.07,"{'USDT': 1049151.5826074856, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 290,19:06:09,2023-04-28,49265.57,113.99,"{'USDT': 1049265.567724372, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 291,19:38:38,2023-04-28,49379.67,114.1,"{'USDT': 1049379.6714835144, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 292,20:08:56,2023-04-28,49500.15,120.48,"{'USDT': 1049500.1513538933, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 293,20:44:23,2023-04-28,49560.29,60.14,"{'USDT': 1049560.2946290222, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 294,21:24:58,2023-04-28,49674.22,113.92,"{'USDT': 1049674.2180600194, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 295,21:59:41,2023-04-28,49793.98,119.76,"{'USDT': 1049793.975529272, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 296,22:57:15,2023-04-28,49913.47,119.5,"{'USDT': 1049913.47398983, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 297,23:40:50,2023-04-28,49962.07,48.6,"{'USDT': 1049962.0735951685, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 298,00:11:06,2023-04-29,50107.97,145.9,"{'USDT': 1050107.9692052659, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 299,00:41:23,2023-04-29,50221.39,113.42,"{'USDT': 1050221.38929141, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 300,01:11:39,2023-04-29,50399.86,178.47,"{'USDT': 1050399.8604064882, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 301,01:50:42,2023-04-29,50480.87,81.01,"{'USDT': 1050480.872272908, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 302,02:20:59,2023-04-29,50610.84,129.97,"{'USDT': 1050610.842068392, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 303,02:51:17,2023-04-29,50757.24,146.39,"{'USDT': 1050757.234661332, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 304,04:36:50,2023-04-29,50838.42,81.19,"{'USDT': 1050838.424371964, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 305,05:14:21,2023-04-29,50919.7,81.27,"{'USDT': 1050919.695711794, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 306,05:44:38,2023-04-29,51049.6,129.9,"{'USDT': 1051049.5992588892, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 307,06:14:54,2023-04-29,51130.79,81.19,"{'USDT': 1051130.786467216, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 308,06:45:53,2023-04-29,51211.98,81.19,"{'USDT': 1051211.9799467463, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 309,08:54:32,2023-04-29,51293.41,81.43,"{'USDT': 1051293.406126452, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 310,09:29:09,2023-04-29,51407.31,113.9,"{'USDT': 1051407.3057370693, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
Arbitrage[{LIMIT_ARBITRAGE}],Trade 311,10:36:07,2023-04-29,51527.47,120.16,"{'USDT': 1051527.4665720407, 'BTC': 0.0, 'ETH': 0.0, 'BNB': 0.0, 'LTC': 0.0, 'AVAX': 0.0}"
